Transaction_ID,Date,Year,Quarter,Month,Project_ID,Project_Name,Country,Location,Branch_or_Base,Donor_ID,Donor_Name,Grant_ID,Budget_Line_ID,Budget_Category,Budget_Line,Approved_Budget,Revised_Budget,Actual_Expenditure,Commitment,Forecast_Expenditure,Currency,Activity,Sector,Modality,Beneficiaries_Planned,Beneficiaries_Reached,Women,Men,Girls,Boys,Documentation_Status,Procurement_Status,Reporting_Status,Audit_Risk_Level,Compliance_Flag,Comments,Payment_Cycle,Transfer_Value,Households_Reached,Total_Cash_Transferred,PDM_Status,Distribution_Branch,Transfer_Modality,Donor_Deadline_Risk
"TXN-SYN-0213","2024-09-16","2024","Q3","September","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D006","AECID","G-AECI-P003-2024","BL003","Programme Supplies","Medical and programme supplies","56227","57914","26061","4633","40539","EUR","Cash assistance payment","CVA","Cash","1367","1107","376","299","232","200","Partial","Complete","On time","Low","Review","Synthetic anonymised portfolio record","Cycle 2","155","241","37355","Completed","Warsaw Branch","Mobile money","Low"
"TXN-SYN-0214","2024-10-19","2024","Q4","October","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D007","EU Delegation","G-EUDE-P004-2024","BL004","CVA Transfers","Unconditional cash transfers","57606","59910","27559","5392","43735","EUR","Cash assistance payment","WASH","Service delivery","1386","1137","387","307","239","204","Missing","In progress","On time","High","Review","Synthetic anonymised portfolio record","Cycle 3","170","247","41990","In progress","Port Sudan Base","Prepaid card","High"
"TXN-SYN-0215","2024-11-22","2024","Q4","November","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D008","Red Cross Movement","G-REDC-P005-2024","BL005","CVA Transfers","Winter cash top-up","58985","61934","29109","6193","47069","CHF","Cash assistance payment","Multi-sector","Service delivery","0","0","0","0","0","0","Complete","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","185","0","0","Pending","Bogota Office","Mobile money","High"
"TXN-SYN-0216","2024-12-01","2024","Q4","December","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D009","Private Foundation","G-PRIV-P006-2024","BL006","WASH Infrastructure","Water point rehabilitation","60364","58553","28105","6441","46257","USD","Health service support","Health","Support","1424","1196","407","323","251","215","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","Low"
"TXN-SYN-0217","2025-01-04","2025","Q1","January","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D010","Own Funds","G-OWNF-P001-2025","BL007","Health Services","Primary health service support","61743","60508","29649","7261","49617","EUR","Health service support","Health","In-kind","1443","1227","417","331","258","221","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","Low"
"TXN-SYN-0218","2025-02-07","2025","Q1","February","P002","Ukraine Winter CVA","Ukraine","Lviv","Lviv Branch","D001","ECHO","G-ECHO-P002-2025","BL008","Logistics & Transport","Vehicle rental and fuel","63122","62491","31246","8124","53118","EUR","Cash assistance payment","CVA","Cash","1462","1257","427","339","264","227","Partial","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","Cycle 3","110","273","30030","Pending","Lviv Branch","Prepaid card","Medium"
"TXN-SYN-0219","2025-03-10","2025","Q1","March","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D002","BMZ","G-BMZ-P003-2025","BL009","Training & Capacity Building","Branch and partner training","64501","64501","32896","9030","56761","EUR","Cash assistance payment","CVA","Cash","1481","1288","438","348","270","232","Missing","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","125","280","35000","Completed","Warsaw Branch","Mobile money","High"
"TXN-SYN-0220","2025-04-13","2025","Q2","April","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D003","GFFO","G-GFFO-P004-2025","BL010","Monitoring & Evaluation","PDM and field monitoring","65880","66539","34600","9981","60550","EUR","WASH service delivery","WASH","Service delivery","1500","1320","449","356","277","238","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Port Sudan Base","N/A","Low"
"TXN-SYN-0221","2025-05-16","2025","Q2","May","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D004","UNICEF","G-UNIC-P005-2025","BL011","Administration","Office running costs","67259","68604","36360","2058","43906","USD","Programme operations","Multi-sector","Service delivery","0","0","0","0","0","0","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Bogota Office","N/A","Low"
"TXN-SYN-0222","2025-06-19","2025","Q2","June","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D005","USAID","G-USAI-P006-2025","BL012","Audit & Compliance","External audit and compliance checks","68638","70697","38176","2828","47367","USD","Health service support","Health","Support","1538","1384","471","374","291","248","Complete","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","Medium"
"TXN-SYN-0223","2025-07-22","2025","Q3","July","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D006","AECID","G-AECI-P001-2025","BL014","Indirect Costs","Indirect cost recovery","70017","72818","40050","3641","50973","EUR","Health service support","Health","In-kind","1557","1417","482","383","298","254","Partial","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","High"
"TXN-SYN-0224","2025-08-01","2025","Q3","August","P002","Ukraine Winter CVA","Ukraine","Lviv","Lviv Branch","D007","EU Delegation","G-EUDE-P002-2025","BL001","Human Resources","National staff salaries","71396","74966","41981","4498","54725","EUR","Cash assistance payment","CVA","Cash","1576","1450","493","392","305","260","Missing","Complete","On time","High","Review","Synthetic anonymised portfolio record","Cycle 1","80","315","25200","Pending","Lviv Branch","Prepaid card","High"
"TXN-SYN-0225","2025-09-04","2025","Q3","September","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D008","Red Cross Movement","G-REDC-P003-2025","BL003","Programme Supplies","Medical and programme supplies","72775","70592","40237","4941","53649","CHF","Cash assistance payment","CVA","Cash","1595","1483","504","400","311","268","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","Cycle 2","95","322","30590","Completed","Warsaw Branch","Mobile money","Low"
"TXN-SYN-0226","2025-10-07","2025","Q4","October","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D009","Private Foundation","G-PRIV-P004-2025","BL004","CVA Transfers","Unconditional cash transfers","74154","72671","42149","5814","57410","USD","Cash assistance payment","WASH","Service delivery","1614","1517","516","410","319","272","Complete","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","Cycle 3","110","330","36300","In progress","Port Sudan Base","Prepaid card","Medium"
"TXN-SYN-0227","2025-11-10","2025","Q4","November","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D010","Own Funds","G-OWNF-P005-2025","BL005","CVA Transfers","Winter cash top-up","75533","74778","44119","6730","61318","EUR","Cash assistance payment","Multi-sector","Service delivery","0","0","0","0","0","0","Complete","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","125","0","0","Pending","Bogota Office","Mobile money","High"
"TXN-SYN-0228","2025-12-13","2025","Q4","December","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D001","ECHO","G-ECHO-P006-2025","BL006","WASH Infrastructure","Water point rehabilitation","76912","76912","46147","7691","65375","EUR","Health service support","Health","Support","1652","958","326","259","201","172","Partial","Complete","On time","Low","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","Low"
"TXN-SYN-0229","2025-01-16","2025","Q1","January","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D002","BMZ","G-BMZ-P001-2025","BL007","Health Services","Primary health service support","78291","79074","48235","8698","69585","EUR","Health service support","Health","In-kind","1671","986","335","266","207","178","Missing","Complete","On time","High","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","High"
"TXN-SYN-0230","2025-02-19","2025","Q1","February","P002","Ukraine Winter CVA","Ukraine","Lviv","Lviv Branch","D003","GFFO","G-GFFO-P002-2025","BL008","Logistics & Transport","Vehicle rental and fuel","79670","81263","50383","9752","73950","EUR","Cash assistance payment","CVA","Cash","1690","1014","345","274","213","182","Complete","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","Cycle 3","170","220","37400","Pending","Lviv Branch","Prepaid card","Medium"
"TXN-SYN-0231","2025-03-22","2025","Q1","March","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D004","UNICEF","G-UNIC-P003-2025","BL009","Training & Capacity Building","Branch and partner training","81049","83480","52592","10852","78470","USD","Cash assistance payment","CVA","Cash","1709","1042","354","281","219","188","Complete","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","185","227","41995","Completed","Warsaw Branch","Mobile money","High"
"TXN-SYN-0232","2025-04-01","2025","Q2","April","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D005","USAID","G-USAI-P004-2025","BL010","Monitoring & Evaluation","PDM and field monitoring","82428","85725","54864","12002","83154","USD","WASH service delivery","WASH","Service delivery","1728","1071","364","289","225","193","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Port Sudan Base","N/A","Low"
"TXN-SYN-0233","2025-05-04","2025","Q2","May","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D006","AECID","G-AECI-P005-2025","BL011","Administration","Office running costs","83807","87997","57198","13200","87997","EUR","Programme operations","Multi-sector","Service delivery","0","0","0","0","0","0","Partial","Complete","On time","Low","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Bogota Office","N/A","Low"
"TXN-SYN-0234","2025-06-07","2025","Q2","June","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D007","EU Delegation","G-EUDE-P006-2025","BL012","Audit & Compliance","External audit and compliance checks","85186","82630","54536","2479","74367","EUR","Health service support","Health","Support","1766","1130","384","305","237","204","Missing","In progress","On time","High","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","High"
"TXN-SYN-0235","2025-07-10","2025","Q3","July","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D008","Red Cross Movement","G-REDC-P001-2025","BL014","Indirect Costs","Indirect cost recovery","86565","84834","56839","3393","78895","CHF","Health service support","Health","In-kind","1785","1160","394","313","244","209","Complete","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","High"
"TXN-SYN-0236","2025-08-13","2025","Q3","August","P002","Ukraine Winter CVA","Ukraine","Lviv","Lviv Branch","D009","Private Foundation","G-PRIV-P002-2025","BL001","Human Resources","National staff salaries","87944","87065","59204","4353","83582","USD","Cash assistance payment","CVA","Cash","1804","1191","405","322","250","214","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","Cycle 1","140","259","36260","Pending","Lviv Branch","Prepaid card","Low"
"TXN-SYN-0237","2025-09-16","2025","Q3","September","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D010","Own Funds","G-OWNF-P003-2025","BL003","Programme Supplies","Medical and programme supplies","89323","89323","61633","5359","88430","EUR","Cash assistance payment","CVA","Cash","1823","1221","415","330","256","220","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","Cycle 2","155","265","41075","Completed","Warsaw Branch","Mobile money","Low"
"TXN-SYN-0238","2025-10-19","2025","Q4","October","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D001","ECHO","G-ECHO-P004-2025","BL004","CVA Transfers","Unconditional cash transfers","8702","8789","6152","615","7470","EUR","Cash assistance payment","WASH","Service delivery","1842","1253","426","338","263","226","Partial","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","Cycle 3","170","272","46240","In progress","Port Sudan Base","Prepaid card","Medium"
"TXN-SYN-0239","2025-11-22","2025","Q4","November","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D002","BMZ","G-BMZ-P005-2025","BL005","CVA Transfers","Winter cash top-up","10081","10283","7301","823","9049","EUR","Cash assistance payment","Multi-sector","Service delivery","0","0","0","0","0","0","Missing","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","185","0","0","Pending","Bogota Office","Mobile money","High"
"TXN-SYN-0240","2025-12-01","2025","Q4","December","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D003","GFFO","G-GFFO-P006-2025","BL006","WASH Infrastructure","Water point rehabilitation","11460","11804","8499","1062","10741","EUR","Health service support","Health","Support","1880","1316","447","355","276","238","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","Low"
